concept	joy	trust	fear	surprise	sadness	disgust	anger	anticipation
look	0.06511781559905214	0.025179453565890235	0.047392293098465904	0.03581829792907921	0.03445418964088792	0.018584738135201537	0.01105716099602624	0.11889044661287877
liquor	0.0	0.0	0.0	0.0	0.0	0.3298791018998273	0.0	0.17226983080641617
jack	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prepare	0.06863956384460003	0.051818585599368305	0.036574487065120426	0.020103550616321138	0.05317929270658788	0.0	0.0	0.1198398823001156
several	0.09665571235260004	0.056753688989784334	0.040057771547512847	0.0	0.09707331208345407	0.0	0.0	0.04921995165897605
hotel	0.16109285392100006	0.0	0.0	0.0	0.058243987250072446	0.0	0.0	0.04921995165897605
essay	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pristine	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
body	0.04510599909788002	0.0	0.25236396074933093	0.09247633283507722	0.0	0.0	0.0	0.0
spending	0.11276499774470004	0.0	0.0	0.0	0.20385395537525355	0.0	0.0	0.0
chatting	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
license	0.11276499774470004	0.0	0.0	0.2311908320876931	0.0	0.0	0.0	0.0
sit	0.08457374830852503	0.012414869466515323	0.02628791257805531	0.05779770802192327	0.03397565922920893	0.0	0.021807178631051752	0.1004907346370761
pain	0.0	0.0	0.36051994392761566	0.0	0.058243987250072446	0.0	0.0	0.0
person	0.0	0.0	0.0	0.19816357036087978	0.058243987250072446	0.0	0.14953493918435487	0.04921995165897605
laura	0.0	0.0	0.0	0.0	0.0	0.0	0.5233722871452421	0.0
jumping	0.0	0.0	0.0	0.0	0.0	0.0	0.5233722871452421	0.0
clown	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
halftime	0.0	0.0	0.0	0.0	0.4077079107505071	0.0	0.0	0.0
bike	0.12887428313680005	0.056753688989784334	0.020028885773756423	0.0	0.019414662416690813	0.0	0.0	0.08203325276496008
victim	0.11276499774470004	0.0	0.10515165031222123	0.0	0.0	0.0	0.0	0.08613491540320808
dream	0.10682999786340004	0.0	0.022137189539414997	0.0	0.06437493327639586	0.0	0.0	0.10880199840405232
lying	0.11276499774470004	0.0	0.0	0.0	0.0	0.0	0.0	0.17226983080641617
Cooper	0.13531799729364005	0.0	0.0	0.0	0.0	0.0	0.10467445742904842	0.06890793232256646
recently	0.13531799729364005	0.0	0.0	0.0	0.04077079107505071	0.0	0.0	0.1033618984838497
exchange	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
pauline	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cart	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bark	0.11276499774470004	0.09931895573212259	0.14020220041629497	0.0	0.0	0.0	0.0	0.0
sight	0.07517666516313336	0.0	0.0	0.15412722139179538	0.0	0.0	0.0	0.11484655387094411
heat	0.0	0.0	0.08412132024977699	0.0	0.0	0.1319516407599309	0.20934891485809684	0.06890793232256646
fee	0.07517666516313336	0.0	0.0	0.15412722139179538	0.0	0.0	0.0	0.11484655387094411
excitedly	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
faux	0.0	0.0	0.0	0.4623816641753862	0.0	0.0	0.0	0.0
Las	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dunk	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
police	0.04100545372534547	0.0	0.17206633687454384	0.02101734837160846	0.018532177761386687	0.0	0.04757929883138564	0.07830446854837099
knee	0.0	0.09931895573212259	0.14020220041629497	0.07706361069589769	0.06795131845841786	0.0	0.08722871452420701	0.0
behind	0.08457374830852503	0.0	0.10515165031222123	0.0	0.05096348884381339	0.0	0.0	0.08613491540320808
Harley	0.11276499774470004	0.0	0.0	0.0	0.0	0.0	0.0	0.17226983080641617
30	0.15035333032626672	0.0	0.0	0.0	0.1359026369168357	0.0	0.0	0.0
insist	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
piece	0.07517666516313336	0.0	0.0	0.0	0.09060175794455713	0.0	0.05815247634947134	0.11484655387094411
thirsty	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
fool	0.15035333032626672	0.0	0.0	0.0	0.1359026369168357	0.0	0.0	0.0
confident	0.05638249887235002	0.14897843359818388	0.0	0.0	0.0	0.0	0.0	0.17226983080641617
pay	0.10613176258324711	0.02336916605461708	0.041235941298910284	0.036265228562775385	0.03197709103925546	0.012936435368620679	0.06157321025238142	0.0337783981973365
test	0.07296558677598239	0.0	0.09896625911738469	0.0	0.03597422741916239	0.0	0.0	0.12160223351041141
blind	0.0	0.0	0.0	0.4623816641753862	0.0	0.0	0.0	0.0
desert	0.15035333032626672	0.0	0.0	0.0	0.0	0.0	0.0	0.11484655387094411
carpet	0.0	0.29795686719636777	0.0	0.2311908320876931	0.0	0.0	0.0	0.0
unexplained	0.0	0.0	0.0	0.0	0.0	0.6597582037996546	0.0	0.0
mental	0.11276499774470004	0.29795686719636777	0.0	0.0	0.0	0.0	0.0	0.0
swallow	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
scowl	0.0	0.0	0.0	0.2311908320876931	0.0	0.0	0.26168614357262104	0.0
painful	0.0	0.0	0.0	0.4623816641753862	0.0	0.0	0.0	0.0
refrigerator	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
frustrate	0.0	0.0	0.0	0.0	0.0	0.3298791018998273	0.26168614357262104	0.0
slur	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
advertise	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sober	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
amazon	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
typical	0.0	0.0	0.42060660124888494	0.0	0.0	0.0	0.0	0.0
selection	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
louder	0.0	0.0	0.0	0.4623816641753862	0.0	0.0	0.0	0.0
pig	0.0	0.0	0.0	0.2311908320876931	0.20385395537525355	0.0	0.0	0.0
work	0.09618190984106768	0.01752687454096281	0.009278086792254815	0.020399191066561153	0.05096348884381339	0.009702326526465509	0.046179907689286065	0.08613491540320808
unable	0.0	0.0	0.0	0.0	0.1359026369168357	0.21991940126655152	0.0	0.11484655387094411
connect	0.15035333032626672	0.0	0.0	0.0	0.0	0.0	0.0	0.11484655387094411
roast	0.11276499774470004	0.0	0.0	0.11559541604384654	0.10192697768762678	0.0	0.0	0.0
cactus	0.15035333032626672	0.0	0.0	0.0	0.0	0.0	0.17445742904841402	0.0
video	0.14593117355196478	0.0	0.04948312955869234	0.0	0.0	0.0	0.0	0.08106815567360762
wee	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
makeup	0.0	0.0	0.0	0.15412722139179538	0.0	0.0	0.0	0.22969310774188822
hour	0.09495999810080004	0.0	0.022137189539414997	0.048671754123724854	0.03576385182021992	0.034724115989455503	0.05509181969949917	0.060445554668917954
respect	0.0	0.0	0.0	0.0	0.4077079107505071	0.0	0.0	0.0
hole	0.07517666516313336	0.0	0.14020220041629497	0.07706361069589769	0.0	0.0	0.0	0.057423276935472056
dash	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
interested	0.11276499774470004	0.0	0.0	0.0	0.0	0.0	0.0	0.17226983080641617
choose	0.10023555355084449	0.0	0.0	0.0	0.045300878972278566	0.0	0.05815247634947134	0.11484655387094411
angie	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
subway	0.0	0.5959137343927355	0.0	0.0	0.0	0.0	0.0	0.0
smelt	0.0	0.0	0.0	0.0	0.0	0.6597582037996546	0.0	0.0
raccoon	0.0	0.0	0.0	0.4623816641753862	0.0	0.0	0.0	0.0
tap	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
speech	0.04510599909788002	0.2383654937570942	0.0	0.0	0.08154158215010142	0.0	0.0	0.06890793232256646
origin	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
get	0.09501747993984411	0.017314684776544374	0.03971829890727969	0.050380568735816894	0.03850026275852246	0.015974774910403257	0.0367501121724262	0.05422537047175328
misplaced	0.0	0.0	0.0	0.0	0.0	0.0	0.5233722871452421	0.0
bat	0.0	0.0	0.0	0.11559541604384654	0.0	0.0	0.0	0.2584047462096243
van	0.0	0.5959137343927355	0.0	0.0	0.0	0.0	0.0	0.0
willing	0.0	0.0	0.0	0.0	0.4077079107505071	0.0	0.0	0.0
0	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
space	0.07517666516313336	0.0	0.0	0.0	0.0	0.21991940126655152	0.0	0.11484655387094411
spray	0.04510599909788002	0.05959137343927355	0.12618198037466546	0.04623816641753861	0.0	0.06597582037996545	0.05233722871452421	0.03445396616128323
except	0.0	0.0	0.42060660124888494	0.0	0.0	0.0	0.0	0.0
leslie	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
shampoo	0.0	0.5959137343927355	0.0	0.0	0.0	0.0	0.0	0.0
weather	0.15035333032626672	0.0	0.0	0.15412722139179538	0.0	0.0	0.0	0.0
cotton	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
expedition	0.0	0.0	0.42060660124888494	0.0	0.0	0.0	0.0	0.0
height	0.0	0.0	0.0	0.0	0.0	0.0	0.5233722871452421	0.0
loyal	0.0	0.5959137343927355	0.0	0.0	0.0	0.0	0.0	0.0
attention	0.0	0.0	0.10515165031222123	0.11559541604384654	0.10192697768762678	0.0	0.13084307178631052	0.0
ritual	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
till	0.15035333032626672	0.0	0.0	0.0	0.1359026369168357	0.0	0.0	0.0
South	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
html	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
behave	0.04510599909788002	0.0	0.0	0.18495266567015445	0.0	0.0	0.0	0.13781586464513293
hive	0.0	0.0	0.0	0.0	0.0	0.0	0.5233722871452421	0.0
making	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
thunder	0.0	0.0	0.42060660124888494	0.0	0.0	0.0	0.0	0.0
fudge	0.09021199819576003	0.0	0.16824264049955398	0.09247633283507722	0.0	0.0	0.0	0.0
case	0.07517666516313336	0.19863791146424517	0.0	0.0	0.1359026369168357	0.0	0.0	0.0
accidentally	0.0	0.0	0.14020220041629497	0.15412722139179538	0.1359026369168357	0.0	0.0	0.0
cigar	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
dancing	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
agonizingly	0.0	0.0	0.0	0.0	0.4077079107505071	0.0	0.0	0.0
loudly	0.07517666516313336	0.0	0.0	0.0	0.0	0.0	0.0	0.22969310774188822
bonfire	0.11276499774470004	0.0	0.0	0.0	0.0	0.0	0.0	0.17226983080641617
satisfied	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
project	0.09021199819576003	0.0	0.0	0.0	0.0	0.0	0.0	0.2067237969676994
shape	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
revolt	0.0	0.0	0.0	0.0	0.0	0.6597582037996546	0.0	0.0
present	0.16402181490138187	0.0	0.0	0.04203469674321692	0.0	0.0	0.04757929883138564	0.03132178741934839
kindness	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vicious	0.0	0.0	0.21030330062444247	0.0	0.20385395537525355	0.0	0.0	0.0
encounter	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
parking	0.04510599909788002	0.0	0.0	0.09247633283507722	0.0	0.0	0.20934891485809684	0.06890793232256646
bean	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
contain	0.0	0.0	0.0	0.0	0.4077079107505071	0.0	0.0	0.0
mint	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fame	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hospice	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
while	0.03758833258156668	0.0	0.03505055010407374	0.11559541604384654	0.1359026369168357	0.0	0.0	0.057423276935472056
planting	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
seeing	0.0	0.0	0.21030330062444247	0.0	0.20385395537525355	0.0	0.0	0.0
dislike	0.0	0.0	0.0	0.0	0.0	0.0	0.26168614357262104	0.17226983080641617
arrogant	0.0	0.0	0.0	0.0	0.0	0.0	0.5233722871452421	0.0
sudden	0.04510599909788002	0.0	0.16824264049955398	0.18495266567015445	0.0	0.0	0.0	0.0
skateboard	0.11276499774470004	0.0	0.0	0.0	0.10192697768762678	0.0	0.0	0.08613491540320808
mobile	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lifetime	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
giraffe	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
minded	0.11276499774470004	0.0	0.0	0.2311908320876931	0.0	0.0	0.0	0.0
aloud	0.15035333032626672	0.0	0.0	0.0	0.1359026369168357	0.0	0.0	0.0
carry	0.15035333032626672	0.0	0.0	0.0	0.0	0.14661293417770102	0.0	0.03828218462364804
enroll	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
tattoos	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
brand	0.10023555355084449	0.0	0.0	0.05137574046393179	0.0	0.0	0.05815247634947134	0.11484655387094411
other	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bully	0.0	0.0	0.07647392749979726	0.08406939348643384	0.07412871104554675	0.0	0.19031719532554256	0.03132178741934839
observe	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
laughter	0.0	0.0	0.0	0.0	0.4077079107505071	0.0	0.0	0.0
hobby	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
buffet	0.11276499774470004	0.0	0.0	0.0	0.0	0.0	0.0	0.17226983080641617
line	0.09665571235260004	0.0	0.06008665732126928	0.0660545234536266	0.0	0.04712558598568961	0.03738373479608872	0.04921995165897605
disappointment	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
fever	0.0	0.0	0.0	0.11559541604384654	0.20385395537525355	0.0	0.0	0.08613491540320808
&	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
potty	0.11276499774470004	0.0	0.0	0.0	0.0	0.0	0.13084307178631052	0.08613491540320808
hiker	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
belt	0.0	0.0	0.10515165031222123	0.11559541604384654	0.10192697768762678	0.0	0.0	0.08613491540320808
student	0.15035333032626672	0.04965947786606129	0.07010110020814748	0.0	0.0	0.0	0.043614357262103505	0.0
crispy	0.0	0.0	0.0	0.0	0.4077079107505071	0.0	0.0	0.0
Jamaica	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
desperate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
mechanism	0.0	0.0	0.0	0.4623816641753862	0.0	0.0	0.0	0.0
Broadway	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
watermelon	0.0	0.0	0.25236396074933093	0.09247633283507722	0.0	0.0	0.0	0.06890793232256646
nerd	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
novel	0.11276499774470004	0.29795686719636777	0.0	0.0	0.0	0.0	0.0	0.0
relieved	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
underwear	0.0	0.5959137343927355	0.0	0.0	0.0	0.0	0.0	0.0
campus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
personally	0.0	0.0	0.0	0.4623816641753862	0.0	0.0	0.0	0.0
better	0.16914749661705006	0.04965947786606129	0.0	0.0	0.03397565922920893	0.0	0.0	0.028711638467736028
bomb	0.0	0.0	0.42060660124888494	0.0	0.0	0.0	0.0	0.0
measure	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Malibu	0.0	0.0	0.0	0.4623816641753862	0.0	0.0	0.0	0.0
use	0.11276499774470004	0.019863791146424517	0.028040440083258993	0.06165088855671815	0.006795131845841785	0.010995970063327577	0.03489148580968281	0.057423276935472056
lunchbox	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pledge	0.0	0.0	0.42060660124888494	0.0	0.0	0.0	0.0	0.0
poohed	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
downtown	0.11276499774470004	0.0	0.0	0.0	0.0	0.0	0.26168614357262104	0.0
invite	0.18991999620160008	0.0313638807575124	0.0	0.0	0.0	0.034724115989455503	0.0	0.018133666400675385
at	0.10023555355084449	0.03310631857737419	0.02336703340271583	0.038531805347948846	0.03397565922920893	0.018326616772212628	0.014538119087367836	0.07656436924729608
hedge	0.0	0.0	0.42060660124888494	0.0	0.0	0.0	0.0	0.0
expose	0.0	0.0	0.0	0.4623816641753862	0.0	0.0	0.0	0.0
haul	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
sneak	0.0	0.0	0.0	0.15412722139179538	0.0	0.0	0.0	0.22969310774188822
booth	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Judo	0.07517666516313336	0.0	0.14020220041629497	0.0	0.0	0.0	0.0	0.11484655387094411
co	0.05638249887235002	0.0	0.0	0.2311908320876931	0.0	0.0	0.13084307178631052	0.0
slice	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
army	0.0	0.0	0.0	0.0	0.08154158215010142	0.0	0.0	0.27563172929026586
justin	0.0	0.0	0.42060660124888494	0.0	0.0	0.0	0.0	0.0
sorority	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
per	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
popsicle	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
brew	0.0	0.0	0.0	0.0	0.0	0.0	0.5233722871452421	0.0
dye	0.0	0.5959137343927355	0.0	0.0	0.0	0.0	0.0	0.0
medal	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
devastate	0.0	0.0	0.21030330062444247	0.0	0.0	0.3298791018998273	0.0	0.0
congratulate	0.15035333032626672	0.0	0.0	0.15412722139179538	0.0	0.0	0.0	0.0
m	0.0	0.0	0.0	0.0	0.16308316430020284	0.0	0.10467445742904842	0.13781586464513293
waitress	0.0	0.0	0.0	0.0	0.20385395537525355	0.0	0.26168614357262104	0.0
jewish	0.15035333032626672	0.0	0.0	0.0	0.1359026369168357	0.0	0.0	0.0
indicate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
punish	0.11276499774470004	0.29795686719636777	0.0	0.0	0.0	0.0	0.0	0.0
Saharan	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ornithologist	0.0	0.0	0.0	0.0	0.4077079107505071	0.0	0.0	0.0
Upper	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
crowd	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Oreos	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pokemon	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
psychiatrist	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
Peninsula	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cause	0.03221857078420001	0.0	0.06008665732126928	0.1321090469072532	0.0	0.09425117197137922	0.07476746959217744	0.04921995165897605
pleased	0.12887428313680005	0.0	0.0	0.0660545234536266	0.0	0.0	0.14953493918435487	0.0
junk	0.11276499774470004	0.0	0.0	0.2311908320876931	0.0	0.0	0.0	0.0
Mexican	0.0	0.0	0.0	0.0	0.0	0.6597582037996546	0.0	0.0
launch	0.0	0.0	0.0	0.0	0.0	0.0	0.5233722871452421	0.0
bloated	0.0	0.0	0.0	0.4623816641753862	0.0	0.0	0.0	0.0
similar	0.0	0.0	0.0	0.2311908320876931	0.0	0.0	0.26168614357262104	0.0
where	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
mess	0.0	0.0	0.032354353942221914	0.1422712812847342	0.09408644094242472	0.10150126212302378	0.08051881340696032	0.026503050893294796
beautifully	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
July	0.15035333032626672	0.0	0.0	0.0	0.0	0.0	0.0	0.11484655387094411
Mythology	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
acceptance	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
shuffle	0.0	0.0	0.0	0.4623816641753862	0.0	0.0	0.0	0.0
approach	0.02505888838771112	0.0	0.09346813361086331	0.05137574046393179	0.0	0.0	0.05815247634947134	0.15312873849459216
ruining	0.0	0.0	0.0	0.4623816641753862	0.0	0.0	0.0	0.0
chase	0.02819124943617501	0.0	0.05257582515611062	0.05779770802192327	0.0	0.0	0.3271076794657763	0.0
bypass	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
private	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
sea	0.0	0.0	0.42060660124888494	0.0	0.0	0.0	0.0	0.0
Chance	0.16914749661705006	0.14897843359818388	0.0	0.0	0.0	0.0	0.0	0.0
refuse	0.0	0.0	0.07886373773416593	0.05779770802192327	0.07644523326572009	0.08246977547495682	0.19626460767946577	0.0
withdraw	0.0	0.0	0.0	0.0	0.4077079107505071	0.0	0.0	0.0
julian	0.0	0.0	0.42060660124888494	0.0	0.0	0.0	0.0	0.0
quit	0.10023555355084449	0.06621263715474839	0.04673406680543166	0.0	0.0	0.0	0.0	0.11484655387094411
crack	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dumpster	0.0	0.0	0.42060660124888494	0.0	0.0	0.0	0.0	0.0
Frustrated	0.0	0.0	0.0	0.0	0.0	0.0	0.5233722871452421	0.0
surgeon	0.0	0.0	0.21030330062444247	0.0	0.0	0.0	0.0	0.17226983080641617
baked	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gratefully	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tami	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
mira	0.0	0.0	0.0	0.0	0.4077079107505071	0.0	0.0	0.0
die	0.0	0.0	0.07010110020814748	0.0	0.30578093306288034	0.0	0.0	0.028711638467736028
trainer	0.0	0.5959137343927355	0.0	0.0	0.0	0.0	0.0	0.0
sherry	0.11276499774470004	0.0	0.0	0.0	0.20385395537525355	0.0	0.0	0.0
make	0.12099248685053653	0.023018127079547725	0.01624660691519298	0.03175153058715098	0.03499638718888473	0.00849474082145478	0.017969863936317325	0.0635845727439991
toward	0.0	0.0	0.42060660124888494	0.0	0.0	0.0	0.0	0.0
nobody	0.0	0.0	0.21030330062444247	0.0	0.10192697768762678	0.0	0.13084307178631052	0.0
seventh	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rock	0.15035333032626672	0.0	0.0	0.07706361069589769	0.06795131845841786	0.0	0.0	0.0
tattere	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
lunge	0.0	0.0	0.21030330062444247	0.0	0.0	0.0	0.0	0.17226983080641617
hesitate	0.0	0.0	0.0	0.0	0.0	0.6597582037996546	0.0	0.0
sun	0.04510599909788002	0.0	0.0	0.18495266567015445	0.08154158215010142	0.0	0.0	0.06890793232256646
listening	0.0	0.0	0.42060660124888494	0.0	0.0	0.0	0.0	0.0
wrap	0.11276499774470004	0.0	0.21030330062444247	0.0	0.0	0.0	0.0	0.0
lawyer	0.0	0.0	0.0	0.4623816641753862	0.0	0.0	0.0	0.0
ago	0.15035333032626672	0.0	0.0	0.0	0.1359026369168357	0.0	0.0	0.0
hamster	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
deal	0.09665571235260004	0.0	0.03004332866063464	0.0330272617268133	0.058243987250072446	0.0	0.03738373479608872	0.07382992748846408
therapy	0.0	0.0	0.0	0.15412722139179538	0.1359026369168357	0.0	0.0	0.11484655387094411
waiting	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
close	0.12028266426101338	0.0	0.028040440083258993	0.0	0.02718052738336714	0.0	0.0	0.11484655387094411
distance	0.0	0.29795686719636777	0.0	0.2311908320876931	0.0	0.0	0.0	0.0
pump	0.0	0.0	0.0	0.4623816641753862	0.0	0.0	0.0	0.0
Philadelphia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
Halfway	0.0	0.0	0.0	0.0	0.4077079107505071	0.0	0.0	0.0
rain	0.0	0.0	0.07010110020814748	0.30825444278359077	0.0	0.0	0.08722871452420701	0.0
cow	0.05638249887235002	0.0	0.10515165031222123	0.0	0.0	0.0	0.0	0.17226983080641617
process	0.11276499774470004	0.0	0.0	0.0	0.20385395537525355	0.0	0.0	0.0
suave	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
inquire	0.0	0.0	0.42060660124888494	0.0	0.0	0.0	0.0	0.0
chiropractor	0.0	0.0	0.0	0.0	0.4077079107505071	0.0	0.0	0.0
change	0.06443714156840002	0.0	0.020028885773756423	0.0660545234536266	0.038829324833381626	0.06283411464758615	0.0	0.11484655387094411
fifteen	0.11276499774470004	0.0	0.0	0.0	0.0	0.0	0.0	0.17226983080641617
letter	0.07517666516313336	0.0	0.0	0.0	0.0	0.21991940126655152	0.0	0.11484655387094411
noise	0.0	0.0	0.21030330062444247	0.2311908320876931	0.0	0.0	0.0	0.0
vocal	0.0	0.0	0.0	0.0	0.0	0.6597582037996546	0.0	0.0
oddly	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
scratch	0.0	0.0	0.21030330062444247	0.11559541604384654	0.0	0.0	0.0	0.08613491540320808
bright	0.16914749661705006	0.0	0.0	0.0	0.0	0.0	0.0	0.08613491540320808
order	0.08520022051821781	0.01324252743094968	0.056080880166517987	0.020550296185572716	0.009060175794455713	0.0	0.023260990539788536	0.12250299079567373
deadline	0.0	0.0	0.0	0.0	0.20385395537525355	0.0	0.0	0.17226983080641617
violently	0.0	0.0	0.0	0.0	0.0	0.6597582037996546	0.0	0.0
involved	0.0	0.0	0.0	0.2311908320876931	0.20385395537525355	0.0	0.0	0.0
fantastic	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
restroom	0.0	0.0	0.0	0.4623816641753862	0.0	0.0	0.0	0.0
rental	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tease	0.0	0.0	0.0	0.0	0.2718052738336714	0.21991940126655152	0.0	0.0
build	0.17541221871397786	0.0	0.0	0.0	0.0	0.0	0.0	0.07656436924729608
reel	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fighting	0.0	0.0	0.0	0.15412722139179538	0.0	0.10995970063327576	0.26168614357262104	0.0
health	0.04510599909788002	0.1191827468785471	0.08412132024977699	0.0	0.08154158215010142	0.0	0.10467445742904842	0.0
acting	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
